,date,Tavg,RH_avg,RR,ddd_x,ff_avg,station_name,flood
300,2017-03-31,27.0,85.0,1.4,280.0,2.0,Stasiun Klimatologi Banten,0
301,2017-04-01,27.0,85.0,0.0,110.0,2.0,Stasiun Klimatologi Banten,0
302,2017-04-02,27.3,88.0,3.7,260.0,1.0,Stasiun Klimatologi Banten,0
303,2017-04-03,26.6,88.0,4.8,180.0,2.0,Stasiun Klimatologi Banten,1
304,2017-04-04,26.8,85.0,57.0,190.0,2.0,Stasiun Klimatologi Banten,1
305,2017-04-05,27.3,82.0,6.0,260.0,3.0,Stasiun Klimatologi Banten,1
306,2017-04-06,27.6,83.0,1.4,240.0,4.0,Stasiun Klimatologi Banten,0
307,2017-04-07,27.4,83.0,1.4,240.0,3.0,Stasiun Klimatologi Banten,0
308,2017-04-08,26.4,83.0,2.0,240.0,3.0,Stasiun Klimatologi Banten,0
309,2017-04-09,28.1,77.0,0.0,230.0,3.0,Stasiun Klimatologi Banten,0
310,2017-04-10,28.7,75.0,3.9,230.0,5.0,Stasiun Klimatologi Banten,1
311,2017-04-11,27.5,86.0,6.0,120.0,1.0,Stasiun Klimatologi Banten,1
312,2017-04-12,27.8,82.0,47.8,260.0,5.0,Stasiun Klimatologi Banten,1
313,2017-04-13,27.7,86.0,10.6,90.0,4.0,Stasiun Klimatologi Banten,0
314,2017-04-14,28.3,81.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,1
315,2017-04-15,27.8,80.0,0.0,180.0,4.0,Stasiun Klimatologi Banten,0
316,2017-04-16,27.4,80.0,2.8,260.0,4.0,Stasiun Klimatologi Banten,0
317,2017-04-17,28.0,79.0,0.0,180.0,3.0,Stasiun Klimatologi Banten,0
318,2017-04-18,27.5,84.0,0.0,130.0,3.0,Stasiun Klimatologi Banten,0
319,2017-04-19,26.9,84.0,0.0,170.0,3.0,Stasiun Klimatologi Banten,0
320,2017-04-20,28.1,78.0,17.8,70.0,4.0,Stasiun Klimatologi Banten,1
321,2017-04-21,28.8,65.0,48.0,6.0,82.0,Stasiun Klimatologi Banten,0
322,2017-04-22,27.5,86.0,2.6,260.0,8.0,Stasiun Klimatologi Banten,0
323,2017-04-23,27.5,83.0,9.8,150.0,5.0,Stasiun Klimatologi Banten,1
324,2017-04-24,27.8,80.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
325,2017-04-25,27.2,86.0,10.0,80.0,2.0,Stasiun Klimatologi Banten,0
326,2017-04-26,26.1,88.0,57.8,180.0,3.0,Stasiun Klimatologi Banten,0
327,2017-04-27,27.4,84.0,55.9,240.0,4.0,Stasiun Klimatologi Banten,0
328,2017-04-28,27.1,82.0,33.0,230.0,5.0,Stasiun Klimatologi Banten,0
329,2017-04-29,28.1,73.0,0.0,260.0,5.0,Stasiun Klimatologi Banten,0
330,2017-04-30,27.5,76.0,0.2,230.0,4.0,Stasiun Klimatologi Banten,0
331,2017-05-01,28.1,84.0,4.1,170.0,4.0,Stasiun Klimatologi Banten,1
332,2017-05-02,27.6,84.0,0.3,160.0,2.0,Stasiun Klimatologi Banten,1
333,2017-05-03,29.0,82.0,1.4,270.0,4.0,Stasiun Klimatologi Banten,0
334,2017-05-04,27.0,85.0,4.3,90.0,3.0,Stasiun Klimatologi Banten,1
335,2017-05-05,27.7,83.0,1.2,90.0,4.0,Stasiun Klimatologi Banten,1
336,2017-05-06,26.1,89.0,6.4,80.0,4.0,Stasiun Klimatologi Banten,1
337,2017-05-07,25.1,94.0,58.0,90.0,4.0,Stasiun Klimatologi Banten,1
338,2017-05-08,26.9,83.0,17.0,60.0,4.0,Stasiun Klimatologi Banten,0
339,2017-05-09,27.2,85.0,1.7,80.0,5.0,Stasiun Klimatologi Banten,0
340,2017-05-10,27.2,83.0,0.7,180.0,2.0,Stasiun Klimatologi Banten,0
341,2017-05-11,27.4,81.0,1.4,260.0,3.0,Stasiun Klimatologi Banten,0
342,2017-05-12,27.8,81.0,1.4,130.0,4.0,Stasiun Klimatologi Banten,0
343,2017-05-13,28.7,78.0,1.4,60.0,4.0,Stasiun Klimatologi Banten,0
344,2017-05-14,29.4,73.0,1.4,220.0,2.0,Stasiun Klimatologi Banten,0
345,2017-05-15,29.3,74.0,1.4,90.0,3.0,Stasiun Klimatologi Banten,0
346,2017-05-16,29.4,75.0,1.4,270.0,5.0,Stasiun Klimatologi Banten,0
347,2017-05-17,29.8,76.0,1.4,240.0,2.0,Stasiun Klimatologi Banten,0
348,2017-05-18,28.4,81.0,6.0,50.0,0.0,Stasiun Klimatologi Banten,0
349,2017-05-19,28.8,79.0,35.2,260.0,1.0,Stasiun Klimatologi Banten,0
350,2017-05-20,28.6,84.0,1.4,130.0,2.0,Stasiun Klimatologi Banten,0
351,2017-05-21,29.0,81.0,1.4,250.0,1.0,Stasiun Klimatologi Banten,0
352,2017-05-22,29.5,74.0,1.4,230.0,1.0,Stasiun Klimatologi Banten,0
353,2017-05-23,29.1,75.0,1.4,70.0,1.0,Stasiun Klimatologi Banten,0
354,2017-05-24,29.1,78.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
355,2017-05-25,29.1,72.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,0
356,2017-05-26,28.7,72.0,1.4,180.0,3.0,Stasiun Klimatologi Banten,0
357,2017-05-27,29.5,72.0,1.4,50.0,5.0,Stasiun Klimatologi Banten,0
358,2017-05-28,28.1,82.0,1.4,50.0,4.0,Stasiun Klimatologi Banten,0
359,2017-05-29,26.6,88.0,2.0,80.0,4.0,Stasiun Klimatologi Banten,0
360,2017-05-30,27.3,84.0,16.1,80.0,6.0,Stasiun Klimatologi Banten,0
361,2017-05-31,28.7,76.0,1.4,90.0,5.0,Stasiun Klimatologi Banten,0
362,2017-06-01,27.6,78.0,1.4,250.0,6.0,Stasiun Klimatologi Banten,0
363,2017-06-02,27.7,80.0,0.2,90.0,4.0,Stasiun Klimatologi Banten,0
364,2017-06-03,28.2,79.0,1.4,170.0,4.0,Stasiun Klimatologi Banten,0
365,2017-06-04,28.3,79.0,1.4,230.0,4.0,Stasiun Klimatologi Banten,0
366,2017-06-05,28.2,80.0,1.6,130.0,3.0,Stasiun Klimatologi Banten,0
367,2017-06-06,27.9,78.0,33.0,80.0,3.0,Stasiun Klimatologi Banten,1
368,2017-06-07,29.0,78.0,1.4,80.0,5.0,Stasiun Klimatologi Banten,0
369,2017-06-08,28.4,74.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
370,2017-06-09,28.9,74.0,1.4,90.0,5.0,Stasiun Klimatologi Banten,0
371,2017-06-10,28.7,78.0,1.4,170.0,3.0,Stasiun Klimatologi Banten,0
372,2017-06-11,27.5,80.0,1.4,40.0,4.0,Stasiun Klimatologi Banten,0
373,2017-06-12,29.0,76.0,0.7,40.0,5.0,Stasiun Klimatologi Banten,0
374,2017-06-13,27.7,80.0,1.4,180.0,4.0,Stasiun Klimatologi Banten,0
375,2017-06-14,27.2,82.0,16.9,50.0,4.0,Stasiun Klimatologi Banten,0
376,2017-06-15,27.7,85.0,1.4,60.0,4.0,Stasiun Klimatologi Banten,0
377,2017-06-16,28.8,75.0,1.0,90.0,6.0,Stasiun Klimatologi Banten,0
378,2017-06-17,28.2,78.0,1.4,100.0,4.0,Stasiun Klimatologi Banten,0
379,2017-06-18,28.3,74.0,1.4,170.0,3.0,Stasiun Klimatologi Banten,0
380,2017-06-19,27.7,70.0,32.0,160.0,3.0,Stasiun Klimatologi Banten,0
381,2017-06-20,27.4,76.0,0.4,90.0,4.0,Stasiun Klimatologi Banten,0
382,2017-06-21,27.6,76.0,1.4,290.0,1.0,Stasiun Klimatologi Banten,0
383,2017-06-22,27.4,81.0,1.4,70.0,1.0,Stasiun Klimatologi Banten,0
384,2017-06-23,27.6,80.0,1.4,90.0,5.0,Stasiun Klimatologi Banten,0
385,2017-06-24,27.1,82.0,0.4,100.0,1.0,Stasiun Klimatologi Banten,0
386,2017-06-25,27.7,77.0,1.4,90.0,2.0,Stasiun Klimatologi Banten,0
387,2017-06-26,27.4,80.0,0.9,80.0,2.0,Stasiun Klimatologi Banten,0
388,2017-06-27,26.8,83.0,13.8,60.0,1.0,Stasiun Klimatologi Banten,0
389,2017-06-28,27.7,82.0,1.4,60.0,5.0,Stasiun Klimatologi Banten,0
390,2017-06-29,27.7,80.0,0.2,60.0,1.0,Stasiun Klimatologi Banten,0
391,2017-06-30,26.1,88.0,5.8,180.0,4.0,Stasiun Klimatologi Banten,0
392,2017-07-01,27.3,77.0,13.9,6.0,5.0,Stasiun Klimatologi Banten,0
393,2017-07-02,28.3,77.0,1.4,80.0,5.0,Stasiun Klimatologi Banten,0
394,2017-07-03,28.5,76.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
395,2017-07-04,28.6,77.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,0
396,2017-07-05,28.8,74.0,1.4,220.0,6.0,Stasiun Klimatologi Banten,0
397,2017-07-06,28.0,75.0,1.4,270.0,3.0,Stasiun Klimatologi Banten,0
398,2017-07-07,27.2,83.0,1.4,100.0,3.0,Stasiun Klimatologi Banten,0
399,2017-07-08,27.7,78.0,28.0,280.0,3.0,Stasiun Klimatologi Banten,0
400,2017-07-09,27.7,80.0,1.4,270.0,4.0,Stasiun Klimatologi Banten,0
401,2017-07-10,26.6,88.0,36.0,270.0,4.0,Stasiun Klimatologi Banten,1
402,2017-07-11,27.5,78.0,1.4,80.0,3.0,Stasiun Klimatologi Banten,0
403,2017-07-12,26.8,84.0,18.6,180.0,3.0,Stasiun Klimatologi Banten,0
404,2017-07-13,27.8,78.0,0.1,60.0,3.0,Stasiun Klimatologi Banten,0
405,2017-07-14,27.8,75.0,1.4,60.0,3.0,Stasiun Klimatologi Banten,0
406,2017-07-15,28.0,70.0,1.4,60.0,4.0,Stasiun Klimatologi Banten,0
407,2017-07-16,27.1,76.0,1.4,70.0,3.0,Stasiun Klimatologi Banten,0
408,2017-07-17,27.2,65.0,1.4,90.0,5.0,Stasiun Klimatologi Banten,0
409,2017-07-18,27.1,76.0,1.4,170.0,3.0,Stasiun Klimatologi Banten,0
410,2017-07-19,27.5,79.0,1.4,250.0,3.0,Stasiun Klimatologi Banten,0
411,2017-07-20,26.9,84.0,1.4,100.0,3.0,Stasiun Klimatologi Banten,0
412,2017-07-21,27.6,82.0,9.5,190.0,4.0,Stasiun Klimatologi Banten,0
413,2017-07-22,28.3,78.0,1.2,0.0,5.0,Stasiun Klimatologi Banten,0
414,2017-07-23,27.3,84.0,1.4,150.0,3.0,Stasiun Klimatologi Banten,1
415,2017-07-24,28.1,78.0,1.4,150.0,3.0,Stasiun Klimatologi Banten,0
416,2017-07-25,28.1,70.0,0.8,170.0,3.0,Stasiun Klimatologi Banten,0
417,2017-07-26,28.2,66.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,0
418,2017-07-27,28.9,66.0,1.4,170.0,4.0,Stasiun Klimatologi Banten,0
419,2017-07-28,28.6,72.0,1.4,60.0,4.0,Stasiun Klimatologi Banten,0
420,2017-07-29,27.2,85.0,1.4,180.0,3.0,Stasiun Klimatologi Banten,0
421,2017-07-30,27.5,82.0,17.0,140.0,3.0,Stasiun Klimatologi Banten,0
422,2017-07-31,28.2,81.0,5.0,140.0,3.0,Stasiun Klimatologi Banten,0
423,2017-08-01,27.7,62.0,1.4,190.0,4.0,Stasiun Klimatologi Banten,0
424,2017-08-02,28.1,63.0,1.4,180.0,5.0,Stasiun Klimatologi Banten,0
425,2017-08-03,28.0,66.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,0
426,2017-08-04,27.3,68.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,0
427,2017-08-05,27.9,68.0,1.4,130.0,3.0,Stasiun Klimatologi Banten,0
428,2017-08-06,28.9,71.0,1.4,130.0,4.0,Stasiun Klimatologi Banten,0
429,2017-08-07,28.5,72.0,1.4,90.0,7.0,Stasiun Klimatologi Banten,0
430,2017-08-08,27.8,76.0,1.4,180.0,7.0,Stasiun Klimatologi Banten,0
431,2017-08-09,28.2,76.0,1.4,270.0,4.0,Stasiun Klimatologi Banten,0
432,2017-08-10,27.2,81.0,4.5,200.0,3.0,Stasiun Klimatologi Banten,0
433,2017-08-11,28.0,78.0,0.5,140.0,4.0,Stasiun Klimatologi Banten,0
434,2017-08-12,28.9,77.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
435,2017-08-13,28.1,79.0,1.4,260.0,4.0,Stasiun Klimatologi Banten,0
436,2017-08-14,27.8,81.0,1.4,130.0,4.0,Stasiun Klimatologi Banten,0
437,2017-08-15,27.7,74.0,6.0,140.0,3.0,Stasiun Klimatologi Banten,0
438,2017-08-16,27.8,61.0,0.8,180.0,4.0,Stasiun Klimatologi Banten,0
439,2017-08-17,28.5,68.0,1.4,220.0,4.0,Stasiun Klimatologi Banten,0
440,2017-08-18,28.6,66.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,0
441,2017-08-19,29.1,65.0,1.4,60.0,5.0,Stasiun Klimatologi Banten,0
442,2017-08-20,28.5,72.0,1.4,90.0,3.0,Stasiun Klimatologi Banten,0
443,2017-08-21,28.8,70.0,1.4,80.0,5.0,Stasiun Klimatologi Banten,0
444,2017-08-22,27.9,72.0,1.4,170.0,3.0,Stasiun Klimatologi Banten,0
445,2017-08-23,28.1,66.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
446,2017-08-24,28.8,62.0,1.4,60.0,7.0,Stasiun Klimatologi Banten,0
447,2017-08-25,28.8,62.0,1.4,90.0,8.0,Stasiun Klimatologi Banten,0
448,2017-08-26,28.9,60.0,1.4,70.0,7.0,Stasiun Klimatologi Banten,0
449,2017-08-27,28.2,62.0,1.4,90.0,9.0,Stasiun Klimatologi Banten,0
450,2017-08-28,28.1,64.0,1.4,80.0,6.0,Stasiun Klimatologi Banten,0
451,2017-08-29,27.7,74.0,1.4,140.0,4.0,Stasiun Klimatologi Banten,0
452,2017-08-30,27.2,80.0,4.0,80.0,4.0,Stasiun Klimatologi Banten,0
453,2017-08-31,28.6,74.0,1.4,80.0,5.0,Stasiun Klimatologi Banten,0
454,2017-09-01,28.6,67.0,0.0,170.0,4.0,Stasiun Klimatologi Banten,0
455,2017-09-02,27.9,70.0,1.4,180.0,4.0,Stasiun Klimatologi Banten,0
456,2017-09-03,28.6,66.0,0.0,30.0,2.0,Stasiun Klimatologi Banten,0
457,2017-09-04,28.8,68.0,1.4,170.0,3.0,Stasiun Klimatologi Banten,0
458,2017-09-05,28.9,72.0,1.4,200.0,4.0,Stasiun Klimatologi Banten,0
459,2017-09-06,27.0,83.0,57.3,90.0,2.0,Stasiun Klimatologi Banten,0
460,2017-09-07,28.1,71.0,1.4,80.0,5.0,Stasiun Klimatologi Banten,0
461,2017-09-08,28.4,68.0,1.4,80.0,5.0,Stasiun Klimatologi Banten,0
462,2017-09-09,28.9,70.0,1.4,190.0,5.0,Stasiun Klimatologi Banten,0
463,2017-09-10,29.0,72.0,1.4,190.0,4.0,Stasiun Klimatologi Banten,0
464,2017-09-11,28.3,76.0,10.5,190.0,4.0,Stasiun Klimatologi Banten,0
465,2017-09-12,28.6,74.0,1.4,180.0,4.0,Stasiun Klimatologi Banten,0
466,2017-09-13,28.0,69.0,1.4,90.0,6.0,Stasiun Klimatologi Banten,0
467,2017-09-14,28.5,74.0,1.4,90.0,3.0,Stasiun Klimatologi Banten,0
468,2017-09-15,29.1,73.0,1.4,180.0,4.0,Stasiun Klimatologi Banten,0
469,2017-09-16,29.6,65.0,1.4,60.0,6.0,Stasiun Klimatologi Banten,0
470,2017-09-17,29.8,64.0,1.4,80.0,6.0,Stasiun Klimatologi Banten,0
471,2017-09-18,29.1,67.0,1.4,80.0,5.0,Stasiun Klimatologi Banten,0
472,2017-09-19,29.4,70.0,1.4,80.0,4.0,Stasiun Klimatologi Banten,0
473,2017-09-20,28.3,72.0,64.0,180.0,6.0,Stasiun Klimatologi Banten,0
474,2017-09-21,27.8,74.0,1.2,170.0,4.0,Stasiun Klimatologi Banten,0
475,2017-09-22,28.0,70.0,1.4,90.0,3.0,Stasiun Klimatologi Banten,0
476,2017-09-23,28.6,70.0,1.4,190.0,4.0,Stasiun Klimatologi Banten,0
477,2017-09-24,26.9,80.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
478,2017-09-25,27.6,78.0,1.4,190.0,4.0,Stasiun Klimatologi Banten,0
479,2017-09-26,28.3,78.0,8.5,80.0,4.0,Stasiun Klimatologi Banten,0
480,2017-09-27,24.9,92.0,33.0,180.0,3.0,Stasiun Klimatologi Banten,1
481,2017-09-28,27.7,84.0,17.2,80.0,4.0,Stasiun Klimatologi Banten,0
482,2017-09-29,27.8,84.0,5.1,130.0,6.0,Stasiun Klimatologi Banten,0
483,2017-09-30,28.5,78.0,15.0,280.0,5.0,Stasiun Klimatologi Banten,0
484,2017-10-01,27.5,82.0,0.0,100.0,4.0,Stasiun Klimatologi Banten,0
485,2017-10-02,27.6,84.0,14.5,120.0,4.0,Stasiun Klimatologi Banten,0
486,2017-10-03,27.1,84.0,17.3,0.0,0.0,Stasiun Klimatologi Banten,0
487,2017-10-04,27.7,81.0,30.5,70.0,16.0,Stasiun Klimatologi Banten,0
488,2017-10-05,28.8,72.0,0.0,70.0,5.0,Stasiun Klimatologi Banten,0
489,2017-10-06,29.6,76.0,0.0,90.0,5.0,Stasiun Klimatologi Banten,0
490,2017-10-07,28.6,71.0,0.0,180.0,5.0,Stasiun Klimatologi Banten,0
491,2017-10-08,29.1,74.0,0.2,90.0,5.0,Stasiun Klimatologi Banten,0
492,2017-10-09,25.9,87.0,0.0,80.0,5.0,Stasiun Klimatologi Banten,1
493,2017-10-10,27.7,86.0,46.2,70.0,3.0,Stasiun Klimatologi Banten,0
494,2017-10-11,28.9,78.0,0.0,260.0,5.0,Stasiun Klimatologi Banten,0
495,2017-10-12,26.4,89.0,1.3,180.0,2.0,Stasiun Klimatologi Banten,0
496,2017-10-13,27.1,83.0,14.8,250.0,3.0,Stasiun Klimatologi Banten,0
497,2017-10-14,28.9,79.0,3.5,180.0,4.0,Stasiun Klimatologi Banten,0
498,2017-10-15,29.6,67.0,0.0,180.0,5.0,Stasiun Klimatologi Banten,0
499,2017-10-16,27.2,85.0,0.0,220.0,4.0,Stasiun Klimatologi Banten,0
500,2017-10-17,27.8,79.0,29.8,140.0,3.0,Stasiun Klimatologi Banten,0
501,2017-10-18,28.4,79.0,0.0,220.0,5.0,Stasiun Klimatologi Banten,1
502,2017-10-19,27.1,86.0,10.3,140.0,3.0,Stasiun Klimatologi Banten,1
503,2017-10-20,28.7,76.0,25.2,180.0,4.0,Stasiun Klimatologi Banten,1
504,2017-10-21,29.5,73.0,0.0,90.0,2.0,Stasiun Klimatologi Banten,0
505,2017-10-22,30.1,68.0,0.0,100.0,4.0,Stasiun Klimatologi Banten,0
506,2017-10-23,27.7,69.0,0.4,190.0,5.0,Stasiun Klimatologi Banten,1
507,2017-10-24,28.2,74.0,30.6,260.0,5.0,Stasiun Klimatologi Banten,0
508,2017-10-25,27.8,80.0,19.0,100.0,3.0,Stasiun Klimatologi Banten,0
509,2017-10-26,28.9,76.0,0.0,230.0,4.0,Stasiun Klimatologi Banten,0
510,2017-10-27,27.9,78.0,0.0,180.0,4.0,Stasiun Klimatologi Banten,0
511,2017-10-28,27.6,82.0,1.4,270.0,3.0,Stasiun Klimatologi Banten,0
512,2017-10-29,26.8,83.0,29.2,260.0,4.0,Stasiun Klimatologi Banten,0
513,2017-10-30,28.2,78.0,11.0,180.0,4.0,Stasiun Klimatologi Banten,0
514,2017-10-31,29.1,72.0,1.0,270.0,5.0,Stasiun Klimatologi Banten,0
515,2017-11-01,28.9,72.0,1.0,100.0,4.0,Stasiun Klimatologi Banten,0
516,2017-11-02,28.7,77.0,1.4,240.0,3.0,Stasiun Klimatologi Banten,0
517,2017-11-03,29.6,72.0,1.4,180.0,4.0,Stasiun Klimatologi Banten,0
518,2017-11-04,28.9,76.0,1.4,230.0,4.0,Stasiun Klimatologi Banten,0
519,2017-11-05,29.1,76.0,7.0,60.0,3.0,Stasiun Klimatologi Banten,0
520,2017-11-06,27.6,86.0,1.4,90.0,4.0,Stasiun Klimatologi Banten,0
521,2017-11-07,27.3,85.0,10.5,60.0,3.0,Stasiun Klimatologi Banten,1
522,2017-11-08,27.8,81.0,1.4,270.0,4.0,Stasiun Klimatologi Banten,0
523,2017-11-09,26.7,89.0,1.4,270.0,3.0,Stasiun Klimatologi Banten,1
524,2017-11-10,27.2,82.0,50.6,180.0,4.0,Stasiun Klimatologi Banten,1
525,2017-11-11,28.3,76.0,1.4,180.0,3.0,Stasiun Klimatologi Banten,0
526,2017-11-12,27.9,82.0,1.4,250.0,3.0,Stasiun Klimatologi Banten,1
527,2017-11-13,27.1,86.0,80.2,100.0,4.0,Stasiun Klimatologi Banten,1
528,2017-11-14,27.3,87.0,7.3,200.0,4.0,Stasiun Klimatologi Banten,0
529,2017-11-15,28.0,84.0,3.9,270.0,2.0,Stasiun Klimatologi Banten,0
530,2017-11-16,26.8,86.0,1.4,140.0,3.0,Stasiun Klimatologi Banten,1
531,2017-11-17,27.5,84.0,53.0,260.0,4.0,Stasiun Klimatologi Banten,1
532,2017-11-18,27.2,86.0,0.7,80.0,3.0,Stasiun Klimatologi Banten,0
533,2017-11-19,26.9,88.0,5.1,140.0,4.0,Stasiun Klimatologi Banten,0
534,2017-11-20,28.6,76.0,8.4,230.0,4.0,Stasiun Klimatologi Banten,0
535,2017-11-21,27.3,80.0,1.4,180.0,3.0,Stasiun Klimatologi Banten,1
536,2017-11-22,27.8,86.0,51.5,270.0,7.0,Stasiun Klimatologi Banten,1
537,2017-11-23,28.8,79.0,46.3,270.0,6.0,Stasiun Klimatologi Banten,0
538,2017-11-24,28.6,74.0,1.4,260.0,7.0,Stasiun Klimatologi Banten,0
539,2017-11-25,28.5,78.0,1.4,260.0,8.0,Stasiun Klimatologi Banten,0
540,2017-11-26,26.0,90.0,1.4,260.0,9.0,Stasiun Klimatologi Banten,0
541,2017-11-27,25.8,90.0,10.5,220.0,5.0,Stasiun Klimatologi Banten,0
542,2017-11-28,26.1,85.0,7.5,250.0,9.0,Stasiun Klimatologi Banten,0
543,2017-11-29,28.0,78.0,1.4,230.0,5.0,Stasiun Klimatologi Banten,0
544,2017-11-30,25.3,92.0,16.2,270.0,6.0,Stasiun Klimatologi Banten,1
545,2017-12-01,26.4,84.0,21.5,230.0,9.0,Stasiun Klimatologi Banten,1
546,2017-12-02,28.3,75.0,1.4,250.0,7.0,Stasiun Klimatologi Banten,0
547,2017-12-03,28.5,77.0,1.4,260.0,7.0,Stasiun Klimatologi Banten,0
548,2017-12-04,29.0,74.0,1.4,260.0,8.0,Stasiun Klimatologi Banten,0
549,2017-12-05,28.6,70.0,1.4,230.0,5.0,Stasiun Klimatologi Banten,0
550,2017-12-06,29.2,67.0,1.4,260.0,6.0,Stasiun Klimatologi Banten,0
551,2017-12-07,29.2,72.0,1.4,260.0,6.0,Stasiun Klimatologi Banten,0
552,2017-12-08,29.3,75.0,1.4,270.0,6.0,Stasiun Klimatologi Banten,0
553,2017-12-09,28.3,78.0,46.8,270.0,7.0,Stasiun Klimatologi Banten,0
554,2017-12-10,27.9,82.0,1.4,250.0,6.0,Stasiun Klimatologi Banten,0
555,2017-12-11,26.9,86.0,1.2,260.0,6.0,Stasiun Klimatologi Banten,1
556,2017-12-12,27.1,88.0,33.1,260.0,4.0,Stasiun Klimatologi Banten,1
557,2017-12-13,26.8,84.0,10.1,260.0,4.0,Stasiun Klimatologi Banten,0
558,2017-12-14,26.6,86.0,0.2,250.0,4.0,Stasiun Klimatologi Banten,0
559,2017-12-15,28.0,77.0,1.4,230.0,5.0,Stasiun Klimatologi Banten,0
560,2017-12-16,25.3,93.0,1.4,200.0,6.0,Stasiun Klimatologi Banten,1
561,2017-12-17,26.3,88.0,69.2,260.0,7.0,Stasiun Klimatologi Banten,0
562,2017-12-18,26.9,83.0,0.8,260.0,5.0,Stasiun Klimatologi Banten,0
563,2017-12-19,27.1,83.0,9.2,260.0,5.0,Stasiun Klimatologi Banten,0
564,2017-12-20,25.0,96.0,5.2,270.0,5.0,Stasiun Klimatologi Banten,1
565,2017-12-21,25.0,94.0,17.0,260.0,3.0,Stasiun Klimatologi Banten,0
566,2017-12-22,27.4,82.0,14.0,260.0,6.0,Stasiun Klimatologi Banten,0
567,2017-12-23,27.4,78.0,1.4,260.0,6.0,Stasiun Klimatologi Banten,0
568,2017-12-24,28.2,74.0,1.4,260.0,7.0,Stasiun Klimatologi Banten,0
569,2017-12-25,28.1,70.0,1.4,250.0,7.0,Stasiun Klimatologi Banten,0
570,2017-12-26,28.6,73.0,1.4,260.0,7.0,Stasiun Klimatologi Banten,0
571,2017-12-27,28.1,80.0,1.4,260.0,5.0,Stasiun Klimatologi Banten,0
572,2017-12-28,27.4,79.0,4.5,260.0,5.0,Stasiun Klimatologi Banten,0
573,2017-12-29,28.2,72.0,1.4,280.0,4.0,Stasiun Klimatologi Banten,0
574,2017-12-30,28.4,78.0,1.4,270.0,4.0,Stasiun Klimatologi Banten,0
575,2017-12-31,27.8,85.0,1.6,260.0,4.0,Stasiun Klimatologi Banten,0
576,2018-01-01,28.1,80.0,21.3,240.0,5.0,Stasiun Klimatologi Banten,0
577,2018-01-02,29.7,75.0,1.4,250.0,6.0,Stasiun Klimatologi Banten,0
578,2018-01-03,28.3,78.0,1.4,280.0,7.0,Stasiun Klimatologi Banten,0
579,2018-01-04,29.0,76.0,1.4,230.0,6.0,Stasiun Klimatologi Banten,0
580,2018-01-05,27.8,72.0,0.3,250.0,10.0,Stasiun Klimatologi Banten,0
581,2018-01-06,28.3,74.0,1.4,230.0,7.0,Stasiun Klimatologi Banten,0
582,2018-01-07,27.9,78.0,1.4,260.0,4.0,Stasiun Klimatologi Banten,0
583,2018-01-08,28.7,77.0,1.4,260.0,5.0,Stasiun Klimatologi Banten,0
584,2018-01-09,28.3,80.0,1.4,190.0,4.0,Stasiun Klimatologi Banten,0
585,2018-01-10,30.0,70.0,1.4,220.0,4.0,Stasiun Klimatologi Banten,0
586,2018-01-11,27.1,77.0,0.3,260.0,6.0,Stasiun Klimatologi Banten,0
587,2018-01-12,27.9,68.0,0.2,260.0,6.0,Stasiun Klimatologi Banten,0
588,2018-01-13,27.9,81.0,1.5,260.0,6.0,Stasiun Klimatologi Banten,0
589,2018-01-14,25.6,87.0,12.2,270.0,5.0,Stasiun Klimatologi Banten,0
590,2018-01-15,24.4,93.0,9.7,230.0,5.0,Stasiun Klimatologi Banten,0
591,2018-01-16,26.6,76.0,19.3,260.0,9.0,Stasiun Klimatologi Banten,0
592,2018-01-17,25.9,87.0,1.4,220.0,3.0,Stasiun Klimatologi Banten,0
593,2018-01-18,25.1,92.0,2.3,220.0,2.0,Stasiun Klimatologi Banten,0
594,2018-01-19,26.1,84.0,6.0,250.0,7.0,Stasiun Klimatologi Banten,0
595,2018-01-20,26.5,84.0,1.3,230.0,7.0,Stasiun Klimatologi Banten,0
596,2018-01-21,27.0,82.0,6.2,250.0,5.0,Stasiun Klimatologi Banten,0
597,2018-01-22,25.6,89.0,4.5,260.0,10.0,Stasiun Klimatologi Banten,0
598,2018-01-23,26.7,84.0,1.5,260.0,7.0,Stasiun Klimatologi Banten,0
599,2018-01-24,27.1,84.0,7.8,260.0,5.0,Stasiun Klimatologi Banten,0
600,2018-01-25,25.8,85.0,26.0,230.0,6.0,Stasiun Klimatologi Banten,0
601,2018-01-26,26.9,83.0,1.4,260.0,7.0,Stasiun Klimatologi Banten,0
602,2018-01-27,28.0,76.0,4.2,260.0,6.0,Stasiun Klimatologi Banten,0
